FileName,label,specObjID,ra,dec,snMedian_g,class,subclass,resource,paper,type,cluster_name
spec-1999-53503-0069,BSS,2250692939124598784,185.6835,33.43508,21.41275,STAR,A0,SDSS,Xxx,field,None
spec-1999-53503-0229,BSS,2250736919589709824,183.8103,33.44915,43.00484,STAR,A0,SDSS,Xxx,field,None
spec-1999-53503-0281,BSS,2250751213240870912,183.6832,33.30841,15.83727,STAR,A0,SDSS,Xxx,field,None
spec-1999-53503-0399,BSS,2250783648833890304,183.3762,34.0991,22.69044,STAR,A0,SDSS,Xxx,field,None
spec-1999-53503-0526,BSS,2250818558328072192,184.606,35.07061,11.50681,STAR,A0,SDSS,Xxx,field,None
spec-1999-53503-0618,BSS,2250843847095511040,185.3652,35.08693,51.00593,STAR,A0,SDSS,Xxx,field,None
spec-2000-53495-0158,BSS,2251843303030941696,190.656,38.01908,44.88006,STAR,A0,SDSS,Xxx,field,None
spec-2000-53495-0251,BSS,2251868866676287488,189.622,37.61745,18.76395,STAR,A0,SDSS,Xxx,field,None
spec-2000-53495-0478,BSS,2251931263961163776,190.0908,38.82206,38.599,STAR,A0,SDSS,Xxx,field,None
spec-2000-53495-0521,BSS,2251943083711162368,190.5283,39.15834,12.1622,STAR,A0,SDSS,Xxx,field,None
spec-2000-53495-0546,BSS,2251949955658835968,190.8649,38.63536,10.74213,STAR,A0,SDSS,Xxx,field,None
spec-2000-53495-0584,BSS,2251960401019299840,190.9916,38.94616,27.73107,STAR,A0,SDSS,Xxx,field,None
spec-2003-53442-0118,BSS,2255210006745999360,186.4956,36.30939,11.12411,STAR,A0,SDSS,Xxx,field,None
spec-2003-53442-0414,BSS,2255291370606454784,185.5922,37.20945,13.43248,STAR,A0,SDSS,Xxx,field,None
spec-2004-53737-0319,BSS,2256391162061416448,181.811,32.24044,54.37091,STAR,A0,SDSS,Xxx,field,None
spec-2004-53737-0388,BSS,2256410128636995584,182.1103,32.35338,14.76515,STAR,A0,SDSS,Xxx,field,None
spec-2006-53476-0083,BSS,2258578086310209536,195.5878,32.80482,46.03524,STAR,A0,SDSS,Xxx,field,None
spec-2006-53476-0439,BSS,2258675942845081600,194.9299,33.8914,21.84604,STAR,A0,SDSS,Xxx,field,None
spec-2008-53473-0182,BSS,2260857098986350592,175.302,31.09655,33.15765,STAR,A0,SDSS,Xxx,field,None
spec-2008-53473-0218,BSS,2260866994591000576,175.0911,31.98236,32.55355,STAR,A0,SDSS,Xxx,field,None
spec-2008-53473-0352,BSS,2260903828230531072,174.7467,32.5928,25.34348,STAR,A0,SDSS,Xxx,field,None
spec-2008-53473-0440,BSS,2260928017486342144,175.5482,32.42565,41.72223,STAR,A0,SDSS,Xxx,field,None
spec-2012-53493-0003,BSS,2265311495803922432,176.3222,35.51966,27.48753,STAR,A0,SDSS,Xxx,field,None
spec-2012-53493-0073,BSS,2265330737257408512,175.5667,35.14257,25.72226,STAR,A0,SDSS,Xxx,field,None
spec-2013-53818-0133,BSS,2266473135291262976,185.8988,31.42709,7.113793,STAR,A0,SDSS,Xxx,field,None
spec-2015-53819-0399,BSS,2268798052644972544,186.4139,34.31179,20.47336,STAR,A0,SDSS,Xxx,field,None
spec-2020-53431-0109,BSS,2274347831076612096,190.3915,33.7591,5.484195,STAR,A0p,SDSS,Xxx,field,None
spec-2024-53503-0437,BSS,2278941591865419776,206.606,33.00089,29.36623,STAR,A0,SDSS,Xxx,field,None
spec-2025-53431-0363,BSS,2280047149599188992,160.9658,35.09018,26.21893,STAR,A0,SDSS,Xxx,field,None
spec-2025-53431-0638,BSS,2280122741023598592,162.5983,33.81157,27.76829,STAR,A0,SDSS,Xxx,field,None
spec-2026-53711-0632,BSS,2281246996360620032,164.894,32.60307,44.37403,STAR,A0,SDSS,Xxx,field,None
spec-2027-53433-0268,BSS,2282272836045268992,178.2213,37.62577,14.937,STAR,A0,SDSS,Xxx,field,None
spec-2027-53433-0601,BSS,2282364370388281344,180.2752,38.91259,27.51603,STAR,A0,SDSS,Xxx,field,None
spec-2030-53499-0210,BSS,2285634593954490368,167.864,35.65788,32.01059,STAR,A0,SDSS,Xxx,field,None
spec-2030-53499-0314,BSS,2285663181256812544,166.6189,37.03474,10.23477,STAR,A0,SDSS,Xxx,field,None
spec-2030-53499-0495,BSS,2285712934157969408,168.2137,37.24118,9.508207,STAR,A0,SDSS,Xxx,field,None
spec-2031-53848-0216,BSS,2286762148984023040,193.9121,35.39412,29.29938,STAR,A0,SDSS,Xxx,field,None
spec-2031-53848-0369,BSS,2286804205303785472,193.5483,36.84143,34.74988,STAR,A0,SDSS,Xxx,field,None
spec-2031-53848-0545,BSS,2286852583815407616,194.9549,36.5101,51.028,STAR,A0,SDSS,Xxx,field,None
spec-2035-53436-0196,BSS,2291260244141041664,177.3527,35.98944,27.63627,STAR,A0,SDSS,Xxx,field,None
spec-2035-53436-0240,BSS,2291272338768947200,177.1489,35.6667,24.39013,STAR,A0,SDSS,Xxx,field,None
spec-2036-53446-0266,BSS,2292405385669142528,172.2523,37.59917,13.9227,STAR,A0,SDSS,Xxx,field,None
spec-2037-53446-0207,BSS,2293515067779475456,170.3952,36.53202,10.3668,STAR,A0,SDSS,Xxx,field,None
spec-2038-53327-0462,BSS,2294711059556100096,10.06186,25.43875,48.60851,STAR,A0,SDSS,Xxx,field,None
spec-2040-53384-0488,BSS,2296970007151667200,19.03954,26.36779,65.14542,STAR,A0,SDSS,Xxx,field,None
spec-2040-53384-0537,BSS,2296983476169107456,19.50925,26.83209,80.30222,STAR,A0,SDSS,Xxx,field,None
spec-2041-53387-0052,BSS,2297976060341413888,20.78135,30.9547,55.70824,STAR,A0,SDSS,Xxx,field,None
spec-2041-53387-0323,BSS,2298050552254195712,18.68885,32.59122,35.17973,STAR,A0,SDSS,Xxx,field,None
spec-2041-53387-0399,BSS,2298071442975123456,19.16397,32.05481,29.79261,STAR,A0,SDSS,Xxx,field,None
spec-2041-53387-0489,BSS,2298096181986748416,19.85879,31.81317,51.67314,STAR,A0,SDSS,Xxx,field,None
spec-2041-53387-0532,BSS,2298108001736747008,20.22768,32.90346,45.92382,STAR,A0,SDSS,Xxx,field,None
spec-2041-53387-0590,BSS,2298123944655349760,21.01332,32.31918,28.93227,STAR,A0,SDSS,Xxx,field,None
spec-2041-53387-0594,BSS,2298125044166977536,21.04671,32.068,63.42055,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0036,BSS,2299097562050750464,22.60846,38.34052,28.49072,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0043,BSS,2299099486196099072,21.74274,37.33578,30.7064,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0084,BSS,2299110756190283776,21.38002,37.2224,39.55272,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0123,BSS,2299121476428654592,21.3085,37.27448,39.62868,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0244,BSS,2299154736655394816,20.29821,37.73873,29.25773,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0292,BSS,2299167930794928128,20.00086,37.56727,42.13578,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0360,BSS,2299186622492600320,19.73119,39.26627,41.58887,STAR,A0,SDSS,Xxx,field,None
spec-2042-53378-0382,BSS,2299192669806553088,19.98639,38.94474,33.22927,STAR,A0,SDSS,Xxx,field,None
spec-2044-53327-0306,BSS,2301423578043672576,23.47071,23.63108,24.19367,STAR,A0,SDSS,Xxx,field,None
spec-2044-53327-0416,BSS,2301453814613436416,24.23295,24.42944,53.90565,STAR,A0,SDSS,Xxx,field,None
spec-2046-53327-0030,BSS,2303599511555041280,33.55432,21.83116,32.85891,STAR,A0,SDSS,Xxx,field,None
spec-2046-53327-0094,BSS,2303617103741085696,32.69059,21.68062,51.72464,STAR,A0,SDSS,Xxx,field,None
spec-2046-53327-0255,BSS,2303661359084103680,31.54693,21.74981,20.48165,STAR,A0,SDSS,Xxx,field,None
spec-2046-53327-0292,BSS,2303671529566660608,31.06062,21.659,49.46119,STAR,A0,SDSS,Xxx,field,None
spec-2046-53327-0299,BSS,2303673453712009216,31.00626,21.74652,43.0108,STAR,A0,SDSS,Xxx,field,None
spec-2046-53327-0408,BSS,2303703415403866112,31.78075,23.21661,50.67401,STAR,A0,SDSS,Xxx,field,None
spec-2046-53327-0564,BSS,2303746296357349376,32.84649,23.44658,47.83111,STAR,A0,SDSS,Xxx,field,None
spec-2047-53732-0139,BSS,2304755379948513280,37.41312,-9.453831,26.99195,STAR,A0,SDSS,Xxx,field,None
spec-2047-53732-0631,BSS,2304890619878729728,38.56846,-8.291957,26.0169,STAR,A0,SDSS,Xxx,field,None
spec-2049-53350-0251,BSS,2307037959678879744,52.63497,-0.760445,58.83168,STAR,A0,SDSS,Xxx,field,None
spec-2049-53350-0425,BSS,2307085788434688000,52.31155,0.556073,39.06538,STAR,A0,SDSS,Xxx,field,None
spec-2049-53350-0522,BSS,2307112451591661568,53.16456,0.881548,23.28586,STAR,A0,SDSS,Xxx,field,None
spec-2050-53401-0281,BSS,2308172106778568704,54.48279,-7.279366,53.34027,STAR,A0,SDSS,Xxx,field,None
spec-2052-53401-0427,BSS,2310464038766667776,83.13275,0.180877,21.01065,STAR,A0,SDSS,rain_OC,OC,Berkeley_20
spec-2052-53401-0433,BSS,2310465688034109440,83.15866,0.151114,17.27078,STAR,A0,SDSS,Jadhav_OC,OC,Berkeley_20
spec-2053-53446-0051,BSS,2311486585335474176,113.2086,35.49092,56.64104,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0058,BSS,2311488509480822784,113.1826,35.94169,34.55485,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0094,BSS,2311498405085472768,113.0289,35.50135,26.30569,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0123,BSS,2311506376544774144,112.6755,35.51897,28.75045,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0213,BSS,2311531115556399104,111.6899,35.8932,33.43054,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0249,BSS,2311541011161049088,111.5424,35.38191,25.73503,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0299,BSS,2311554755056396288,111.2443,35.8537,42.59141,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0307,BSS,2311556954079651840,111.1854,35.03218,41.89299,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0388,BSS,2311579219190114304,111.8224,36.79058,29.85486,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0470,BSS,2311601759178483712,112.6596,36.28403,54.63396,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0588,BSS,2311634194771503104,112.991,37.07714,60.18237,STAR,A0,SDSS,Xxx,field,None
spec-2053-53446-0608,BSS,2311639692329641984,113.6877,36.46307,59.51295,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0194,BSS,2313777697437804544,116.4995,27.45214,43.58379,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0203,BSS,2313780171338967040,116.7127,26.98288,33.75811,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0261,BSS,2313796114257569792,115.8492,27.37909,34.91156,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0284,BSS,2313802436449429504,116.0439,27.32248,43.54048,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0367,BSS,2313825251315705856,116.4239,28.66839,53.70665,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0398,BSS,2313833772530821120,115.5836,28.61563,62.1478,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0407,BSS,2313836246431983616,116.4532,29.21814,48.67501,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0435,BSS,2313843943013378048,115.8676,28.53546,44.33006,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0472,BSS,2313854113495934976,116.6538,28.40351,62.14968,STAR,A0,SDSS,Xxx,field,None
spec-2055-53729-0479,BSS,2313856037641283584,116.7771,28.08114,62.3955,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0017,BSS,2314854939492378624,122.2496,6.646942,39.85984,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0051,BSS,2314864285341214720,121.887,6.207744,23.73991,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0165,BSS,2314895621422606336,120.6111,6.093132,25.23855,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0290,BSS,2314929981160974336,119.8612,6.230974,53.7392,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0317,BSS,2314937402864461824,119.9295,6.039542,28.07812,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0423,BSS,2314966539922597888,120.6866,7.713505,60.73468,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0445,BSS,2314972587236550656,120.7681,7.007083,42.58578,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0538,BSS,2314998150881896448,121.8058,6.708641,35.7855,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0547,BSS,2315000624783058944,121.3586,8.00051,37.22894,STAR,A0,SDSS,Xxx,field,None
spec-2056-53463-0555,BSS,2315002823806314496,121.3531,7.408983,51.82629,STAR,A0,SDSS,Xxx,field,None
spec-2057-53816-0170,BSS,2316022901641340928,123.69,-0.598761,71.70996,STAR,A0,SDSS,Xxx,field,None
spec-2057-53816-0415,BSS,2316090246728542208,123.15,0.063864,75.60758,STAR,A0,SDSS,Xxx,field,None
spec-2058-53349-0193,BSS,2317155115905083392,10.06722,24.3523,8.881476,STAR,A0,SDSS,Xxx,field,None
spec-2058-53349-0245,BSS,2317169409556244480,9.778152,24.15155,16.83244,STAR,A0,SDSS,Xxx,field,None
spec-2060-53706-0101,BSS,2319381632940795904,19.47038,25.256,15.35241,STAR,A0,SDSS,Xxx,field,None
spec-2060-53706-0249,BSS,2319422314871023616,18.50744,24.8781,5.040156,STAR,A0,SDSS,Xxx,field,None
spec-2060-53706-0290,BSS,2319433584865208320,18.38336,24.49898,21.51038,STAR,A0,SDSS,Xxx,field,None
spec-2060-53706-0326,BSS,2319443480469858304,18.35462,26.72813,23.82875,STAR,A0,SDSS,Xxx,field,None
spec-2061-53711-0058,BSS,2320495713181526016,20.6352,30.66996,29.029,STAR,A0,SDSS,Xxx,field,None
spec-2061-53711-0160,BSS,2320523750728034304,20.09765,31.68457,32.89017,STAR,A0,SDSS,Xxx,field,None
spec-2061-53711-0263,BSS,2320552063152449536,18.80213,31.48499,8.818623,STAR,A0,SDSS,Xxx,field,None
spec-2061-53711-0626,BSS,2320651843832670208,21.52182,32.23222,13.16188,STAR,A0,SDSS,Xxx,field,None
spec-2061-53711-0630,BSS,2320652943344297984,21.53003,32.21132,22.28438,STAR,A0,SDSS,Xxx,field,None
spec-2062-53381-0001,BSS,2321605939511191552,22.0049,37.58735,32.26798,STAR,A0,SDSS,Xxx,field,None
spec-2062-53381-0236,BSS,2321670535819323392,20.36884,38.53849,18.85625,STAR,A0,SDSS,Xxx,field,None
spec-2062-53381-0593,BSS,2321768667232102400,22.02092,39.02608,11.8997,STAR,A0,SDSS,Xxx,field,None
spec-2062-53381-0617,BSS,2321775264301869056,22.33845,39.50929,10.49738,STAR,A0,SDSS,Xxx,field,None
spec-2063-53359-0411,BSS,2322844538990782464,20.97396,40.8123,23.51879,STAR,A0,SDSS,Xxx,field,None
spec-2064-53341-0130,BSS,2323893197903783936,25.00023,22.42439,16.27018,STAR,A0,SDSS,Xxx,field,None
spec-2064-53341-0332,BSS,2323948723240986624,23.54096,24.3604,5.620724,STAR,A0,SDSS,Xxx,field,None
spec-2064-53341-0441,BSS,2323978684932843520,24.62878,24.84822,14.48257,STAR,A0,SDSS,Xxx,field,None
spec-2064-53341-0581,BSS,2324017167839815680,25.62752,24.3312,26.64351,STAR,A0,SDSS,Xxx,field,None
spec-2066-53349-0331,BSS,2326200248310982656,30.96877,23.25058,10.59281,STAR,A0,SDSS,Xxx,field,None
spec-2066-53349-0347,BSS,2326204646357493760,30.94111,23.01162,17.48933,STAR,A0,SDSS,Xxx,field,None
spec-2066-53349-0521,BSS,2326252475113302016,32.68042,23.68413,8.797761,STAR,A0,SDSS,Xxx,field,None
spec-2067-53738-0413,BSS,2327348694732531712,37.03177,-7.265898,23.39492,STAR,A0,SDSS,Xxx,field,None
spec-2067-53738-0475,BSS,2327365737162762240,36.89311,-8.325763,22.92749,STAR,A0,SDSS,Xxx,field,None
spec-2067-53738-0482,BSS,2327367661308110848,37.24185,-7.889319,16.62021,STAR,A0,SDSS,Xxx,field,None
spec-2067-53738-0551,BSS,2327386627883689984,37.96707,-8.273348,19.85009,STAR,A0,SDSS,Xxx,field,None
spec-2067-53738-0563,BSS,2327389926418573312,37.92318,-7.320066,14.9892,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0078,BSS,2328382504634968064,47.73319,-0.094975,12.97455,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0178,BSS,2328409992425662464,47.08843,-0.533965,10.27973,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0258,BSS,2328431982658217984,46.52052,-0.933819,13.07801,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0363,BSS,2328460844838447104,46.21277,1.1125,9.381152,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0374,BSS,2328463868495423488,46.22151,0.799381,9.143725,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0480,BSS,2328493005553559552,46.63371,0.022469,8.858081,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0499,BSS,2328498228233791488,46.98548,0.352032,14.87538,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0586,BSS,2328522142611695616,48.09221,0.583211,8.677735,STAR,A0,SDSS,Xxx,field,None
spec-2068-53386-0614,BSS,2328529839193090048,47.80675,1.099762,6.082371,STAR,A0,SDSS,Xxx,field,None
spec-2069-53376-0183,BSS,2329537266554267648,52.58903,-0.473135,9.765282,STAR,A0,SDSS,Xxx,field,None
spec-2069-53376-0200,BSS,2329541939478685696,52.56076,-0.130843,9.658479,STAR,A0,SDSS,Xxx,field,None
spec-2069-53376-0278,BSS,2329563379955427328,52.07136,-0.068408,24.58701,STAR,A0,SDSS,Xxx,field,None
spec-2069-53376-0393,BSS,2329594990914725888,52.06371,0.389434,10.78812,STAR,A0,SDSS,Xxx,field,None
spec-2069-53376-0600,BSS,2329651890641463296,53.98124,0.265754,21.16191,STAR,A0,SDSS,Xxx,field,None
spec-2070-53729-0248,BSS,2330681039447418880,55.00243,-7.453824,7.973203,STAR,A0,SDSS,Xxx,field,None
spec-2070-53729-0264,BSS,2330685437493929984,54.2691,-6.623629,8.249262,STAR,A0,SDSS,Xxx,field,None
spec-2070-53729-0420,BSS,2330728318447413248,54.98674,-5.473952,13.53261,STAR,A0,SDSS,Xxx,field,None
spec-2070-53729-0633,BSS,2330786867441592320,56.63261,-6.163138,14.20973,STAR,A0,SDSS,Xxx,field,None
spec-2074-53437-0488,BSS,2335250604873508864,116.1802,18.42692,42.99164,STAR,A0,SDSS,Xxx,field,None
spec-2075-53730-0200,BSS,2336297344858875904,116.4456,27.74174,43.2032,STAR,A0,SDSS,Xxx,field,None
spec-2075-53730-0300,BSS,2336324832649570304,115.918,26.92946,8.074113,STAR,A0,SDSS,Xxx,field,None
spec-2075-53730-0580,BSS,2336401798463514624,117.5646,28.65237,47.04768,STAR,A0,SDSS,Xxx,field,None
spec-2076-53442-0249,BSS,2337436708951320576,120.4893,5.810348,36.78124,STAR,A0,SDSS,Xxx,field,None
spec-2076-53442-0570,BSS,2337524944759449600,121.8939,7.711613,36.305,STAR,A0,SDSS,Xxx,field,None
spec-2078-53378-0105,BSS,2339648925272742912,114.8035,21.5068,69.46375,STAR,A0,SDSS,Xxx,field,None
spec-2078-53378-0380,BSS,2339724516697152512,114.1281,22.18638,38.19931,STAR,A0,SDSS,Xxx,field,None
spec-2078-53378-0405,BSS,2339731388644826112,114.8441,22.94093,56.35443,STAR,A0,SDSS,Xxx,field,None
spec-2078-53378-0523,BSS,2339763824237845504,114.645,22.9069,41.08541,STAR,A0,SDSS,Xxx,field,None
spec-2078-53378-0612,BSS,2339788288371563520,115.7745,22.44199,66.69949,STAR,A0,SDSS,Xxx,field,None
spec-2078-53378-0630,BSS,2339793236173888512,115.3446,21.77392,29.20485,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0042,BSS,2341883407308449792,118.2751,14.98537,14.7328,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0150,BSS,2341913094122399744,118.9279,15.70761,26.14781,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0152,BSS,2341913643878213632,118.87,15.77445,32.80209,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0189,BSS,2341923814360770560,118.2386,15.59725,29.64889,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0193,BSS,2341924913872398336,118.1517,15.36023,41.41893,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0208,BSS,2341929037041002496,117.8648,15.15553,41.27779,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0229,BSS,2341934809477048320,117.8824,15.59483,37.92921,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0312,BSS,2341957624343324672,117.2817,15.41003,32.10072,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0424,BSS,2341988410668902400,117.8739,16.09817,18.80672,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0471,BSS,2342001329930528768,118.621,16.07324,11.66656,STAR,A0,SDSS,Xxx,field,None
spec-2080-53350-0571,BSS,2342028817721223168,119.1989,16.68627,50.88446,STAR,A0,SDSS,Xxx,field,None
spec-2082-53358-0008,BSS,2344125861407516672,124.2887,18.27407,16.46548,STAR,A0,SDSS,Xxx,field,None
spec-2082-53358-0011,BSS,2344126686041237504,124.2492,18.22885,7.728699,STAR,A0,SDSS,Xxx,field,None
spec-2083-53359-0048,BSS,2345262756447414272,126.8084,19.40763,18.02573,STAR,A0,SDSS,Xxx,field,None
spec-2083-53359-0050,BSS,2345263306203228160,126.7844,19.42463,19.53345,STAR,A0,SDSS,Xxx,field,None
spec-2083-53359-0267,BSS,2345322954709035008,126.082,19.81227,6.986013,STAR,A0,SDSS,Xxx,field,None
spec-2083-53359-0274,BSS,2345324878854383616,126.1164,20.05444,20.88383,STAR,A0,SDSS,Xxx,field,None
spec-2083-53359-0379,BSS,2345353741034612736,126.1964,20.95565,13.06695,STAR,A0,SDSS,Xxx,field,None
spec-2084-53360-0123,BSS,2346409272214054912,129.7095,20.95507,30.73572,STAR,A0,SDSS,Xxx,field,None
spec-2084-53360-0265,BSS,2346448304876840960,129.0244,21.78625,9.579072,STAR,A0,SDSS,Xxx,field,None
spec-2085-53379-0522,BSS,2347644848724535296,133.5836,24.27783,28.03637,STAR,A0,SDSS,Xxx,field,None
spec-2085-53379-0608,BSS,2347668488224532480,134.1661,24.24066,16.85361,STAR,A0,SDSS,Xxx,field,None
spec-2086-53401-0216,BSS,2348686636360951808,135.4563,23.88633,29.15269,STAR,A0,SDSS,Xxx,field,None
spec-2086-53401-0332,BSS,2348718522198157312,135.4625,25.33571,9.871658,STAR,A0,SDSS,Xxx,field,None
spec-2089-53498-0230,BSS,2352068185999566848,181.1901,33.75852,20.32017,STAR,A0,SDSS,Xxx,field,None
spec-2089-53498-0499,BSS,2352142128156534784,181.8089,34.53124,21.66202,STAR,A0,SDSS,Xxx,field,None
spec-2090-53463-0069,BSS,2353149829976188928,163.1839,35.79603,13.58431,STAR,A0,SDSS,Xxx,field,None
spec-2090-53463-0240,BSS,2353196834098276352,161.6951,36.02915,25.28535,STAR,A0,SDSS,Xxx,field,None
spec-2090-53463-0358,BSS,2353229269691295744,160.8708,36.21376,28.25592,STAR,A0,SDSS,Xxx,field,None
spec-2095-53474-0329,BSS,2358850797950756864,179.5957,33.1663,31.92482,STAR,A0,SDSS,Xxx,field,None
spec-2096-53446-0194,BSS,2359939588870400000,158.414,35.41072,19.40884,STAR,A0,SDSS,Xxx,field,None
spec-2097-53491-0258,BSS,2361083081718261760,176.3238,32.51738,25.12544,STAR,A0,SDSS,Xxx,field,None
spec-2098-53460-0058,BSS,2362154005523621888,174.6256,33.0,33.24651,STAR,A0,SDSS,Xxx,field,None
spec-2098-53460-0172,BSS,2362185341605013504,174.2175,33.57304,9.157058,STAR,A0,SDSS,Xxx,field,None
spec-2098-53460-0508,BSS,2362277700581746688,174.3546,33.71552,10.92361,STAR,A0,SDSS,Xxx,field,None
spec-2098-53460-0553,BSS,2362290070087559168,174.6738,33.8251,7.854855,STAR,A0,SDSS,Xxx,field,None
spec-2099-53469-0369,BSS,2363365392610519040,178.6463,34.85535,8.798796,STAR,A0,SDSS,Xxx,field,None
spec-2106-53714-0187,BSS,2371196668289771520,166.0028,32.5895,41.96557,STAR,A0,SDSS,Xxx,field,None
spec-2125-53795-0424,BSS,2392653913942681600,212.8448,31.58383,18.46909,STAR,A0,SDSS,Xxx,field,None
spec-2125-53795-0500,BSS,2392674804663609344,213.0149,31.73817,16.06536,STAR,A0,SDSS,Xxx,field,None
spec-2125-53795-0551,BSS,2392688823436863488,213.4771,31.91353,49.28393,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0096,BSS,2417333546839468032,161.6118,8.083799,22.33443,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0268,BSS,2417380825839462400,160.9793,8.528294,14.72332,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0344,BSS,2417401716560390144,160.3355,9.395124,32.6941,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0406,BSS,2417418758990620672,160.9906,10.21809,10.96066,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0409,BSS,2417419583624341504,161.1402,9.915171,48.02234,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0415,BSS,2417421232891783168,161.0619,10.22743,11.59721,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0425,BSS,2417423981670852608,160.9865,9.340912,5.105257,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0476,BSS,2417438000444106752,160.9952,9.724424,9.733651,STAR,A0,SDSS,Xxx,field,None
spec-2147-53491-0493,BSS,2417442673368524800,161.2892,9.613484,22.61411,STAR,A0,SDSS,Xxx,field,None
